DetectionTime,SensorID,trackingID,objectType,Latitude,Longitude,Speed,Heading
20241126123707.3,102040204.0,56.0,1.0,37.2412555710002,126.77434454822964,100.0,208.0
20241126123707.34,102040204.0,56.0,1.0,37.241242142206836,126.77433754256832,100.0,207.0
20241126123707.38,102040204.0,56.0,1.0,37.24124026388593,126.77433663154756,100.0,28.0
20241126123707.42,102040204.0,56.0,1.0,37.24124145914235,126.77433787421792,76.0,37.0
20241126123707.47,102040204.0,56.0,1.0,37.2412287195106,126.77433175710614,100.0,207.0
20241126123707.51,102040204.0,56.0,1.0,37.24121785721114,126.77432654186212,80.0,205.0
20241126123707.55,102040204.0,56.0,1.0,37.24122134765293,126.77432892719993,100.0,28.0
20241126123707.59,102040204.0,56.0,1.0,37.241228961479656,126.77433343150814,100.0,28.0
20241126123707.63,102040204.0,56.0,1.0,37.24122582261113,126.77433191553729,100.0,208.0
20241126123707.67,102040204.0,56.0,1.0,37.24122671015469,126.77433208909977,86.0,21.0
20241126123707.71,102040204.0,56.0,1.0,37.241238421540565,126.77433782512664,100.0,26.0
20241126123707.75,102040204.0,56.0,1.0,37.24124468333126,126.77434057470825,40.0,216.0
20241126123707.79,102040204.0,56.0,1.0,37.241239028833256,126.77433732362526,100.0,207.0
20241126123707.84,102040204.0,56.0,1.0,37.241240917268655,126.77433803167648,100.0,26.0
20241126123707.87,102040204.0,56.0,1.0,37.241253056013676,126.77434486304774,100.0,30.0
20241126123707.92,102040204.0,56.0,1.0,37.241249775802466,126.77434308499832,100.0,209.0
20241126123707.95,102040204.0,56.0,1.0,37.241243658266974,126.77433965110012,100.0,209.0
20241126123707.99,102040204.0,56.0,1.0,37.24124503459691,126.7743405642628,100.0,30.0
20241126123708.04,102040204.0,56.0,1.0,37.24125062492162,126.77434346788111,82.0,25.0
20241126123708.07,102040204.0,56.0,1.0,37.241236697020554,126.77433590972593,100.0,208.0
20241126123708.12,102040204.0,56.0,1.0,37.241230828238244,126.77433272166974,38.0,28.0
20241126123708.16,102040204.0,56.0,1.0,37.241237193984524,126.7743359201903,100.0,27.0
20241126123708.19,102040204.0,56.0,1.0,37.24123556503653,126.77433504293674,100.0,207.0
20241126123708.24,102040204.0,56.0,1.0,37.241230609774234,126.77433214756766,100.0,210.0
20241126123708.27,102040204.0,56.0,1.0,37.24123171907214,126.77433213049231,100.0,23.0
20241126123708.31,102040204.0,56.0,1.0,37.24123899081463,126.77433617118308,100.0,31.0
20241126123708.36,102040204.0,56.0,1.0,37.241230464702916,126.77433109253857,100.0,210.0
20241126123708.4,102040204.0,56.0,1.0,37.241222236282525,126.77432665220171,82.0,203.0
20241126123708.44,102040204.0,56.0,1.0,37.24122462374619,126.7743283890614,100.0,30.0
20241126123708.48,102040204.0,56.0,1.0,37.24122361209393,126.77432789140792,78.0,212.0
20241126123708.52,102040204.0,56.0,1.0,37.24121740984512,126.7743251717022,100.0,203.0
20241126123708.56,102040204.0,56.0,1.0,37.24122016491231,126.77432672235383,100.0,26.0
20241126123708.6,102040204.0,56.0,1.0,37.24123443615747,126.77433409446346,100.0,27.0
20241126123708.64,102040204.0,56.0,1.0,37.24124198244361,126.77433835971493,47.0,196.0
20241126123708.68,102040204.0,56.0,1.0,37.24123872858853,126.77433654703326,100.0,209.0
20241126123708.72,102040204.0,56.0,1.0,37.241239255732886,126.7743369242666,79.0,30.0
20241126123708.76,102040204.0,56.0,1.0,37.24124661587244,126.77434071310333,100.0,26.0
20241126123708.8,102040204.0,56.0,1.0,37.241244496466315,126.77433938285593,100.0,208.0
20241126123708.84,102040204.0,56.0,1.0,37.24124295722472,126.77433874413428,7.0,129.0
20241126123708.88,102040204.0,56.0,1.0,37.2412531470643,126.77434424548943,100.0,27.0
20241126123708.92,102040204.0,56.0,1.0,37.24125986544547,126.77434759681366,6.0,315.0
20241126123708.96,102040204.0,56.0,1.0,37.241254289006804,126.77434462441735,100.0,207.0
20241126123709.0,102040204.0,56.0,1.0,37.241244840035655,126.77433964357522,83.0,207.0
20241126123709.04,102040204.0,56.0,1.0,37.241252833356555,126.77434386333714,100.0,27.0
20241126123709.08,102040204.0,56.0,1.0,37.24124499372787,126.77434000236806,100.0,206.0
20241126123709.12,102040204.0,56.0,1.0,37.241231175013105,126.77433215115008,100.0,211.0
20241126123709.16,102040204.0,56.0,1.0,37.24122658066254,126.77432937781424,100.0,27.0
20241126123709.2,102040204.0,56.0,1.0,37.24122611963819,126.77432934980204,80.0,35.0
20241126123709.24,102040204.0,56.0,1.0,37.241216851166364,126.77432412686169,100.0,210.0
20241126123709.28,102040204.0,56.0,1.0,37.241205502616,126.7743184521281,100.0,203.0
20241126123709.32,102040204.0,56.0,1.0,37.24121016059639,126.77432061955416,100.0,25.0
20241126123709.36,102040204.0,56.0,1.0,37.24121447440243,126.77432272656075,41.0,28.0
20241126123709.4,102040204.0,56.0,1.0,37.24120774794625,126.77431970750905,100.0,204.0
20241126123709.44,102040204.0,56.0,1.0,37.241209916191345,126.77432120953601,100.0,27.0
20241126123709.48,102040204.0,56.0,1.0,37.24122176883111,126.77432829968826,100.0,30.0
20241126123709.52,102040204.0,56.0,1.0,37.241227870400635,126.77433231230074,45.0,199.0
20241126123709.56,102040204.0,56.0,1.0,37.241223940165106,126.77433030164822,100.0,210.0
20241126123709.6,102040204.0,56.0,1.0,37.241229407120166,126.77433338207491,100.0,28.0
20241126123709.64,102040204.0,56.0,1.0,37.24124273175462,126.7743404461728,100.0,27.0
20241126123709.68,102040204.0,56.0,1.0,37.24124297115861,126.77434042963104,100.0,208.0
20241126123709.72,102040204.0,56.0,1.0,37.24124054533967,126.7743387710306,80.0,212.0
20241126123709.76,102040204.0,56.0,1.0,37.24125027370247,126.77434340293185,100.0,26.0
20241126123709.8,102040204.0,56.0,1.0,37.24126386108575,126.77434999382082,100.0,26.0
20241126123709.84,102040204.0,56.0,1.0,37.241264054155856,126.77434956612548,100.0,208.0
20241126123709.88,102040204.0,56.0,1.0,37.241262673375346,126.77434864679161,44.0,203.0
20241126123709.92,102040204.0,56.0,1.0,37.24127027797431,126.77435271416445,100.0,28.0
20241126123709.96,102040204.0,56.0,1.0,37.24127250706211,126.77435346143082,85.0,215.0
20241126123709.99,102040204.0,56.0,1.0,37.241258460835326,126.77434602349108,100.0,207.0
20241126123710.04,102040204.0,56.0,1.0,37.24124715731079,126.77433981454826,40.0,23.0
20241126123710.07,102040204.0,56.0,1.0,37.24124301900306,126.77433754140628,0.0,0.0
20241126123710.11,102040204.0,56.0,1.0,37.24124351205743,126.77433821700909,80.0,34.0
20241126123710.16,102040204.0,56.0,1.0,37.241231345146986,126.77433201894084,100.0,207.0
20241126123710.2,102040204.0,56.0,1.0,37.24122893646298,126.77433132337825,100.0,31.0
20241126123710.24,102040204.0,56.0,1.0,37.241236915093694,126.77433606681782,100.0,28.0
20241126123710.28,102040204.0,56.0,1.0,37.24123795068811,126.77433679666895,100.0,209.0
20241126123710.32,102040204.0,56.0,1.0,37.24122789309203,126.77433156302192,100.0,208.0
20241126123710.35,102040204.0,56.0,1.0,37.24122682043279,126.77433093119312,100.0,26.0
20241126123710.4,102040204.0,56.0,1.0,37.24122881963238,126.77433195910753,78.0,28.0
20241126123710.43,102040204.0,56.0,1.0,37.24121813591282,126.77432638462092,100.0,207.0
20241126123710.48,102040204.0,56.0,1.0,37.24121382385446,126.77432431218791,75.0,30.0
20241126123710.52,102040204.0,56.0,1.0,37.24122169705126,126.77432864278006,100.0,28.0
20241126123710.55,102040204.0,56.0,1.0,37.24122381183577,126.77433027544512,91.0,201.0
20241126123710.6,102040204.0,56.0,1.0,37.24122001005903,126.77432827799642,100.0,210.0
20241126123710.64,102040204.0,56.0,1.0,37.24121896750765,126.77432760518953,41.0,23.0
20241126123710.68,102040204.0,56.0,1.0,37.24122764898388,126.7743322965058,100.0,28.0
20241126123710.72,102040204.0,56.0,1.0,37.24122562519241,126.77433029151501,100.0,213.0
20241126123710.75,102040204.0,56.0,1.0,37.24122561616704,126.77432982881996,50.0,32.0
20241126123710.8,102040204.0,56.0,1.0,37.24123933164026,126.7743368403435,100.0,28.0
20241126123710.84,102040204.0,56.0,1.0,37.24124838422148,126.77434101750373,10.0,307.0
20241126123710.88,102040204.0,56.0,1.0,37.24124283688191,126.77433825264959,100.0,205.0
20241126123710.92,102040204.0,56.0,1.0,37.24123383140368,126.77433371974209,100.0,206.0
20241126123710.96,102040204.0,56.0,1.0,37.24123048835768,126.77433253041936,74.0,35.0
20241126123711.0,102040204.0,56.0,1.0,37.241221039733276,126.7743286681322,100.0,203.0
20241126123711.04,102040204.0,56.0,1.0,37.24120857897982,126.77432214056867,100.0,209.0
20241126123711.08,102040204.0,56.0,1.0,37.24120080019696,126.77431775189963,41.0,217.0
20241126123711.12,102040204.0,56.0,1.0,37.24120260618659,126.77431898593416,100.0,30.0
20241126123711.16,102040204.0,56.0,1.0,37.24120546748774,126.7743198609708,49.0,3.0
20241126123711.2,102040204.0,56.0,1.0,37.24120468721612,126.77431901104728,77.0,208.0
20241126123711.24,102040204.0,56.0,1.0,37.24120928661933,126.77432148397367,100.0,30.0
20241126123711.28,102040204.0,56.0,1.0,37.24121223153337,126.77432306734335,0.0,0.0
20241126123711.32,102040204.0,56.0,1.0,37.241213904610504,126.77432436920867,9.0,126.0
20241126123711.36,102040204.0,56.0,1.0,37.24120834919558,126.77432180042896,100.0,207.0
20241126123711.4,102040204.0,56.0,1.0,37.241206002762596,126.77432094040797,36.0,32.0
20241126123711.44,102040204.0,56.0,1.0,37.24120449705565,126.77432038853217,0.0,0.0
20241126123711.48,102040204.0,56.0,1.0,37.24120499967595,126.77432053594507,47.0,18.0
20241126123711.52,102040204.0,56.0,1.0,37.24120919142234,126.77432285175092,100.0,29.0
20241126123711.56,102040204.0,56.0,1.0,37.24121721947811,126.77432716813445,100.0,27.0
20241126123711.6,102040204.0,56.0,1.0,37.241225022520226,126.77433147864427,80.0,30.0
20241126123711.64,102040204.0,56.0,1.0,37.24122866868041,126.77433352836384,43.0,207.0
20241126123711.68,102040204.0,56.0,1.0,37.241232298302755,126.77433566774793,40.0,32.0
20241126123711.72,102040204.0,56.0,1.0,37.24123867589584,126.77433933352987,100.0,29.0
20241126123711.76,102040204.0,56.0,1.0,37.24124430917529,126.7743422234039,43.0,19.0
20241126123711.8,102040204.0,56.0,1.0,37.24123954106246,126.77433988634506,100.0,206.0
20241126123711.84,102040204.0,56.0,1.0,37.24123246867738,126.77433623700982,100.0,208.0
20241126123711.88,102040204.0,56.0,1.0,37.241225422224815,126.77433231874326,75.0,212.0
20241126123711.92,102040204.0,56.0,1.0,37.24121806998243,126.7743286936269,85.0,201.0
20241126123711.96,102040204.0,56.0,1.0,37.241208407782075,126.77432332204657,100.0,211.0
20241126123712.0,102040204.0,56.0,1.0,37.24119905561609,126.77431834247083,3.0,123.0
20241126123712.04,102040204.0,56.0,1.0,37.2412000690942,126.77431905505445,100.0,29.0
20241126123712.08,102040204.0,56.0,1.0,37.241202153798596,126.77431995526429,42.0,18.0
20241126123712.12,102040204.0,56.0,1.0,37.24119929608279,126.774318460669,100.0,206.0
20241126123712.16,102040204.0,56.0,1.0,37.24119248300738,126.77431470520459,100.0,209.0
20241126123712.2,102040204.0,56.0,1.0,37.241184245375514,126.77431049145923,100.0,205.0
20241126123712.24,102040204.0,56.0,1.0,37.24117618816228,126.77430697662051,86.0,196.0
20241126123712.28,102040204.0,56.0,1.0,37.24116604541965,126.77430232384312,100.0,205.0
20241126123712.32,102040204.0,56.0,1.0,37.24115699800906,126.77429822978563,76.0,203.0
20241126123712.36,102040204.0,56.0,1.0,37.241155780477655,126.77429846992833,100.0,32.0
20241126123712.4,102040204.0,56.0,1.0,37.24115499926039,126.77429862401357,0.0,0.0
20241126123712.44,102040204.0,56.0,1.0,37.241158438878976,126.77430029926053,100.0,21.0
20241126123712.48,102040204.0,56.0,1.0,37.24116576930152,126.77430384630978,100.0,25.0
20241126123712.52,102040204.0,56.0,1.0,37.24118107795881,126.77431110237657,100.0,25.0
20241126123712.56,102040204.0,56.0,1.0,37.241198819634086,126.77432012963074,100.0,28.0
20241126123712.6,102040204.0,56.0,1.0,37.241206013582044,126.77432395237389,100.0,205.0
20241126123712.64,102040204.0,56.0,1.0,37.24120256944255,126.77432250057986,100.0,205.0
20241126123712.68,102040204.0,56.0,1.0,37.241201362314115,126.77432267950093,36.0,47.0
20241126123712.72,102040204.0,56.0,1.0,37.24119793654254,126.77432150459484,80.0,205.0
20241126123712.76,102040204.0,56.0,1.0,37.241184632094814,126.77431451692597,100.0,209.0
20241126123712.8,102040204.0,56.0,1.0,37.24117738379364,126.77431060585457,37.0,23.0
20241126123712.84,102040204.0,56.0,1.0,37.24117867932694,126.7743117860071,100.0,31.0
20241126123712.88,102040204.0,56.0,1.0,37.241174745899954,126.774309605649,100.0,211.0
20241126123712.92,102040204.0,56.0,1.0,37.24116731352426,126.77430559114042,100.0,208.0
20241126123712.96,102040204.0,56.0,1.0,37.24116999561086,126.77430684821593,100.0,27.0
20241126123713.0,102040204.0,56.0,1.0,37.24118052114271,126.77431152317344,100.0,23.0
20241126123713.04,102040204.0,56.0,1.0,37.24117841585605,126.77431006515555,100.0,208.0
